# run_id=run-20260804-184531Z
# base_commit=d11307c3ac14f35cf0a9f889dd794e3f30d74788
# base_commit_kind=observed_runtime_head
# probe_sha256=33c4cb535e6d8b98561550119b1fecc8db56ebd6e2440579f0d82da1f313e410
# registration_invocations=deferred_until_close
# duplicate_header_key_policy=last_occurrence_wins
# phase_enumeration=warmup|measured|calibration (deviation from plan:1395, calibration row must not aggregate as measured)
# void_rows_supersede_per_row_validity=true
# utc_date=2026-08-04T18:45:44.558162Z
# busy_timeout_ms=3000
# output_gate_only=OFF
# effective_log_level=INFO
# repo_logger_warn_enabled=true
# latch_handoff_l_ns=8667
# machine=mini.local
# os_version=Mac OS X 26.5.2
# cpu_model=Apple M4 Pro
# mem_gb=24.0
# jvm_version=21.0.11+10-LTS
# gradle_version=9.6.1
# active_n_set=1000,5000,20000,100000,200000
# active_holders=H2,H2-full
# scheduler=round_robin_one_measured_trial_per_cell_per_round
# validity=contender_group_gated_by_holder_valid_with_separate_replenishment
# uniform_cut_ms=7200000
# seed_uniform_cut_threshold_ms=600000
# seed_uniform_cut=false
# uniform_cut_boundary=not_reached
# byte_gate_trial_denominator=1_H3a_N1000_WARN_trial
# byte_gate_n_scaling_assumption=warn_bytes_scale_linearly_with_N_over_1000
# byte_gate_projected_gate_trial_equivalents=6258
# byte_gate_projected_gate_trial_equivalents_derivation=3528+1414+1313+3=6258
# c2_refused_spotcheck_discriminator=p_1_H2_p_equals_k_H3a
# seed_wallclock_s_1000=0.840034958
# seed_outer_txn_count_1000=1
# seed_file_bytes_1000=503808
# seed_wallclock_s_5000=0.344029041
# seed_outer_txn_count_5000=1
# seed_file_bytes_5000=1699840
# seed_wallclock_s_20000=0.824574667
# seed_outer_txn_count_20000=1
# seed_file_bytes_20000=6311936
# seed_wallclock_s_100000=3.631805208
# seed_outer_txn_count_100000=1
# seed_file_bytes_100000=31145984
# seed_wallclock_s_200000=7.193104542
# seed_outer_txn_count_200000=1
# seed_file_bytes_200000=62214144
run_id,holder,n,k,p,contender,trial,phase,hold_start_ns,hold_end_ns,hold_ms,contender_begin_issue_ns,contender_begin_return_ns,contender_outcome,contender_arm,contender_statements,overlap_verified,completeness_verified,precondition_verified,statements_in_hold,freshness_reads,excluded_reason
run-20260804-184531Z,H2-full,5000,5000,4,C1,3,measured,2893988659778666,2893988757022458,97.243792,2893988659792500,2893988771005458,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,3,measured,2893988775736958,2893989171528791,395.791833,2893988775745166,2893989175792833,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,3,measured,2893989185546666,2893991183324458,1997.777792,2893989185556666,2893991183252000,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,3,measured,2893991200329416,2893995208630458,4008.301042,2893991200348500,2893994477532333,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,4,measured,2893995213375833,2893995233203166,19.827333,2893995213388500,2893995238930750,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,4,measured,2893995242230875,2893995339278791,97.047916,2893995242240500,2893995343638333,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,4,measured,2893995348066625,2893995747477375,399.41075,2893995348081333,2893995846990250,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,4,measured,2893995857311583,2893997874995875,2017.684292,2893995857324541,2893997973156166,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,4,measured,2893997990437166,2894001981809166,3991.372,2893997990450583,2894001286514166,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,5,measured,2894001985428375,2894002005275041,19.846666,2894001985443083,2894002012624625,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,5,measured,2894002015921375,2894002114371500,98.450125,2894002015929541,2894002122624000,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,5,measured,2894002127075416,2894002527575208,400.499792,2894002127085541,2894002601071666,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,5,measured,2894002611357000,2894004589260083,1977.903083,2894002611365916,2894004609256833,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,5,measured,2894004626391416,2894008609506458,3983.115042,2894004626404250,2894007888892750,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,6,measured,2894008612892416,2894008632886666,19.99425,2894008612909375,2894008639402458,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,6,measured,2894008642883083,2894008741113333,98.23025,2894008642890625,2894008748659625,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,6,measured,2894008753138708,2894009149884333,396.745625,2894008753147083,2894009246162208,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,6,measured,2894009256308458,2894011230541208,1974.23275,2894009256317666,2894011273138708,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,6,measured,2894011290307541,2894015284469541,3994.162,2894011290324125,2894014551044875,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,7,measured,2894015289435375,2894015309129916,19.694541,2894015289449541,2894015316605916,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,7,measured,2894015319799875,2894015416128458,96.328583,2894015319806375,2894015417183666,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,7,measured,2894015421655458,2894015811043416,389.387958,2894015421663541,2894015822590625,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,7,measured,2894015832172000,2894017797270916,1965.098916,2894015832180250,2894017825572041,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,7,measured,2894017842556083,2894021838947166,3996.391083,2894017842569541,2894021044793333,busy,write,0,true,true,true,1000004,4,
run-20260804-184531Z,H2-full,1000,1000,4,C1,8,measured,2894021842323791,2894021861809083,19.485292,2894021842337000,2894021868087000,bound,write,6,false,true,true,5004,4,
run-20260804-184531Z,H2-full,5000,5000,4,C1,8,measured,2894021871303583,2894021968611583,97.308,2894021871316041,2894021970023375,bound,write,6,false,true,true,25004,4,
run-20260804-184531Z,H2-full,20000,20000,4,C1,8,measured,2894021974688291,2894022373933541,399.24525,2894021974697208,2894022460275625,bound,write,6,false,true,true,100004,4,
run-20260804-184531Z,H2-full,100000,100000,4,C1,8,measured,2894022470099791,2894024456790791,1986.691,2894022470109000,2894024464316458,bound,write,6,false,true,true,500004,4,
run-20260804-184531Z,H2-full,200000,200000,4,C1,8,measured,2894024480986791,2894028475124750,3994.137959,2894024481001500,2894027739038541,busy,write,0,true,true,true,1000004,4,
# no_verified_contention=holder=H2-full;holderCore=H2-full;n=1000;p=4;contender=C1
# no_verified_contention=holder=H2-full;holderCore=H2-full;n=5000;p=4;contender=C1
# no_verified_contention=holder=H2-full;holderCore=H2-full;n=20000;p=4;contender=C1
# no_verified_contention=holder=H2-full;holderCore=H2-full;n=100000;p=4;contender=C1
run-20260804-184531Z,C2-refused-spotcheck,1000,100,1,SPOTCHECK,1,warmup,2894028482552458,2894028485327375,2.774917,2894028482561416,2894028487203500,refused,refused-tombstone,1,false,true,true,501,1,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,1,SPOTCHECK,1,warmup,2894028494092208,2894028697824041,203.731833,2894028494103458,2894028722917041,refused,refused-tombstone,1,false,true,true,50001,1,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,100,SPOTCHECK,1,warmup,2894028729520166,2894028850202041,120.681875,2894028729528583,2894028871792833,refused,refused-tombstone,1,false,true,true,100,100,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,10000,SPOTCHECK,1,warmup,2894028880591625,2894028914744750,34.153125,2894028880602958,2894028930303583,refused,refused-tombstone,1,false,true,true,10000,10000,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,1,SPOTCHECK,1,measured,2894028935456625,2894028938264416,2.807791,2894028935465375,2894028940056583,refused,refused-tombstone,1,false,true,true,501,1,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,1,SPOTCHECK,1,measured,2894028946598333,2894029148462750,201.864417,2894028946605166,2894029158055583,refused,refused-tombstone,1,false,true,true,50001,1,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,100,SPOTCHECK,1,measured,2894029163384166,2894029164023333,0.639167,2894029163389791,2894029164978583,refused,refused-tombstone,1,false,true,true,100,100,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,10000,SPOTCHECK,1,measured,2894029172613375,2894029200055916,27.442541,2894029172619500,2894029217582083,refused,refused-tombstone,1,false,true,true,10000,10000,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,1,SPOTCHECK,2,measured,2894029222539416,2894029225326708,2.787292,2894029222547875,2894029227138208,refused,refused-tombstone,1,false,true,true,501,1,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,1,SPOTCHECK,2,measured,2894029233742958,2894029433798333,200.055375,2894029233748416,2894029447539500,refused,refused-tombstone,1,false,true,true,50001,1,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,100,SPOTCHECK,2,measured,2894029452847083,2894029453341458,0.494375,2894029452855833,2894029454437125,refused,refused-tombstone,1,false,true,true,100,100,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,10000,SPOTCHECK,2,measured,2894029461633333,2894029489226000,27.592667,2894029461642500,2894029506474250,refused,refused-tombstone,1,false,true,true,10000,10000,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,1,SPOTCHECK,3,measured,2894029511243250,2894029514021291,2.778041,2894029511253041,2894029515842583,refused,refused-tombstone,1,false,true,true,501,1,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,1,SPOTCHECK,3,measured,2894029522090125,2894029722696958,200.606833,2894029522094375,2894029751473083,refused,refused-tombstone,1,false,true,true,50001,1,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,100,SPOTCHECK,3,measured,2894029756634208,2894029757160125,0.525917,2894029756641458,2894029758216791,refused,refused-tombstone,1,false,true,true,100,100,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,10000,SPOTCHECK,3,measured,2894029765405208,2894029794763583,29.358375,2894029765413250,2894029815194291,refused,refused-tombstone,1,false,true,true,10000,10000,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,1,SPOTCHECK,4,measured,2894029820140833,2894029822844083,2.70325,2894029820149666,2894029824742250,refused,refused-tombstone,1,false,true,true,501,1,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,1,SPOTCHECK,4,measured,2894029831078250,2894030030274791,199.196541,2894029831084833,2894030052987250,refused,refused-tombstone,1,false,true,true,50001,1,
run-20260804-184531Z,C2-refused-spotcheck,1000,100,100,SPOTCHECK,4,measured,2894030058323583,2894030058796708,0.473125,2894030058334583,2894030059915916,refused,refused-tombstone,1,false,true,true,100,100,
run-20260804-184531Z,C2-refused-spotcheck,100000,10000,10000,SPOTCHECK,4,measured,2894030066860791,2894030094918416,28.057625,2894030066876000,2894030111475291,refused,refused-tombstone,1,false,true,true,10000,10000,
# no_verified_contention=holder=C2-refused-spotcheck;holderCore=H2;n=1000;p=1;contender=SPOTCHECK
# no_verified_contention=holder=C2-refused-spotcheck;holderCore=H2;n=100000;p=1;contender=SPOTCHECK
# no_verified_contention=holder=C2-refused-spotcheck;holderCore=H3a;n=1000;p=100;contender=SPOTCHECK
# no_verified_contention=holder=C2-refused-spotcheck;holderCore=H3a;n=100000;p=10000;contender=SPOTCHECK
# registration_invocations=1
