run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-r2-b2,3000,LINK,measure,14,completed,3000,2986917,success,,none
create-confirm-r2-b2,3000,LINK,measure,15,completed,3000,3097000,success,,none
create-confirm-r2-b2,3000,LINK,measure,16,completed,3000,2622792,success,,none
create-confirm-r2-b2,3000,LINK,measure,17,completed,3000,2816375,success,,none
create-confirm-r2-b2,3000,LINK,measure,18,completed,3000,2488875,success,,none
create-confirm-r2-b2,3000,LINK,measure,19,completed,3000,2443375,success,,none
create-confirm-r2-b2,3000,LIST,warmup,0,completed,3000,16693166,success,,none
create-confirm-r2-b2,3000,LIST,warmup,1,completed,3000,20295625,success,,none
create-confirm-r2-b2,3000,LIST,warmup,2,completed,3000,19870625,success,,none
create-confirm-r2-b2,3000,LIST,warmup,3,completed,3000,23198708,success,,none
create-confirm-r2-b2,3000,LIST,warmup,4,completed,3000,19779375,success,,none
create-confirm-r2-b2,3000,LIST,measure,0,completed,3000,20769333,success,,none
create-confirm-r2-b2,3000,LIST,measure,1,completed,3000,20554458,success,,none
create-confirm-r2-b2,3000,LIST,measure,2,completed,3000,20873458,success,,none
create-confirm-r2-b2,3000,LIST,measure,3,completed,3000,19796125,success,,none
create-confirm-r2-b2,3000,LIST,measure,4,completed,3000,21060875,success,,none
create-confirm-r2-b2,3000,LIST,measure,5,completed,3000,22610291,success,,none
create-confirm-r2-b2,3000,LIST,measure,6,completed,3000,20096125,success,,none
create-confirm-r2-b2,3000,LIST,measure,7,completed,3000,19150958,success,,none
create-confirm-r2-b2,3000,LIST,measure,8,completed,3000,19675834,success,,none
create-confirm-r2-b2,3000,LIST,measure,9,completed,3000,19650958,success,,none
create-confirm-r2-b2,3000,LIST,measure,10,completed,3000,20570500,success,,none
create-confirm-r2-b2,3000,LIST,measure,11,completed,3000,20103834,success,,none
create-confirm-r2-b2,3000,LIST,measure,12,completed,3000,20763458,success,,none
create-confirm-r2-b2,3000,LIST,measure,13,completed,3000,21348084,success,,none
create-confirm-r2-b2,3000,LIST,measure,14,completed,3000,21988333,success,,none
create-confirm-r2-b2,3000,LIST,measure,15,completed,3000,22668000,success,,none
create-confirm-r2-b2,3000,LIST,measure,16,completed,3000,23977833,success,,none
create-confirm-r2-b2,3000,LIST,measure,17,completed,3000,19264167,success,,none
create-confirm-r2-b2,3000,LIST,measure,18,completed,3000,19849417,success,,none
create-confirm-r2-b2,3000,LIST,measure,19,completed,3000,19892583,success,,none
create-confirm-r2-b2,3000,SAVE,warmup,0,completed,3000,7376625,success,,none
create-confirm-r2-b2,3000,SAVE,warmup,1,completed,3000,6076875,success,,none
create-confirm-r2-b2,3000,SAVE,warmup,2,completed,3000,6184959,success,,none
create-confirm-r2-b2,3000,SAVE,warmup,3,completed,3000,6581375,success,,none
create-confirm-r2-b2,3000,SAVE,warmup,4,completed,3000,6164458,success,,none
create-confirm-r2-b2,3000,SAVE,measure,0,completed,3000,7132541,success,,none
create-confirm-r2-b2,3000,SAVE,measure,1,completed,3000,6128541,success,,none
create-confirm-r2-b2,3000,SAVE,measure,2,completed,3000,6018000,success,,none
create-confirm-r2-b2,3000,SAVE,measure,3,completed,3000,6226958,success,,none
create-confirm-r2-b2,3000,SAVE,measure,4,completed,3000,5532417,success,,none
create-confirm-r2-b2,3000,SAVE,measure,5,completed,3000,13570583,success,,none
create-confirm-r2-b2,3000,SAVE,measure,6,completed,3000,5605833,success,,none
create-confirm-r2-b2,3000,SAVE,measure,7,completed,3000,5981791,success,,none
create-confirm-r2-b2,3000,SAVE,measure,8,completed,3000,7061042,success,,none
create-confirm-r2-b2,3000,SAVE,measure,9,completed,3000,6384458,success,,none
create-confirm-r2-b2,3000,SAVE,measure,10,completed,3000,5862166,success,,none
create-confirm-r2-b2,3000,SAVE,measure,11,completed,3000,6038042,success,,none
create-confirm-r2-b2,3000,SAVE,measure,12,completed,3000,6203459,success,,none
create-confirm-r2-b2,3000,SAVE,measure,13,completed,3000,6032667,success,,none
create-confirm-r2-b2,3000,SAVE,measure,14,completed,3000,6008625,success,,none
create-confirm-r2-b2,3000,SAVE,measure,15,completed,3000,5746708,success,,none
create-confirm-r2-b2,3000,SAVE,measure,16,completed,3000,5466458,success,,none
create-confirm-r2-b2,3000,SAVE,measure,17,completed,3000,6140584,success,,none
create-confirm-r2-b2,3000,SAVE,measure,18,completed,3000,5824667,success,,none
create-confirm-r2-b2,3000,SAVE,measure,19,completed,3000,6212125,success,,none
create-confirm-r2-b2,3000,CREATE,warmup,0,completed,3000,1402292208,success,,none
create-confirm-r2-b2,3000,CREATE,warmup,1,completed,3001,1329656000,success,,none
create-confirm-r2-b2,3000,CREATE,measure,0,completed,3002,1362067125,success,,none
create-confirm-r2-b2,3000,CREATE,measure,1,completed,3003,1411373833,success,,none
create-confirm-r2-b2,3000,CREATE,measure,2,completed,3004,1420473875,success,,none
create-confirm-r2-b2,3000,CREATE,measure,3,completed,3005,1840948292,success,,none
create-confirm-r2-b2,3000,CREATE,measure,4,completed,3006,1238436416,success,,none
