run_id,size,operation,phase,sample,status,page_count_before,duration_ns,outcome,detail,arm
create-confirm-r2-a1,3000,SAVE,measure,0,completed,3000,7147708,success,,none
create-confirm-r2-a1,3000,SAVE,measure,1,completed,3000,6472333,success,,none
create-confirm-r2-a1,3000,SAVE,measure,2,completed,3000,5933291,success,,none
create-confirm-r2-a1,3000,SAVE,measure,3,completed,3000,6366292,success,,none
create-confirm-r2-a1,3000,SAVE,measure,4,completed,3000,5977250,success,,none
create-confirm-r2-a1,3000,SAVE,measure,5,completed,3000,14826709,success,,none
create-confirm-r2-a1,3000,SAVE,measure,6,completed,3000,6729458,success,,none
create-confirm-r2-a1,3000,SAVE,measure,7,completed,3000,6044875,success,,none
create-confirm-r2-a1,3000,SAVE,measure,8,completed,3000,6977250,success,,none
create-confirm-r2-a1,3000,SAVE,measure,9,completed,3000,5958458,success,,none
create-confirm-r2-a1,3000,SAVE,measure,10,completed,3000,6487583,success,,none
create-confirm-r2-a1,3000,SAVE,measure,11,completed,3000,6196166,success,,none
create-confirm-r2-a1,3000,SAVE,measure,12,completed,3000,5906250,success,,none
create-confirm-r2-a1,3000,SAVE,measure,13,completed,3000,5410083,success,,none
create-confirm-r2-a1,3000,SAVE,measure,14,completed,3000,5866125,success,,none
create-confirm-r2-a1,3000,SAVE,measure,15,completed,3000,5038084,success,,none
create-confirm-r2-a1,3000,SAVE,measure,16,completed,3000,5731375,success,,none
create-confirm-r2-a1,3000,SAVE,measure,17,completed,3000,5355541,success,,none
create-confirm-r2-a1,3000,SAVE,measure,18,completed,3000,5507708,success,,none
create-confirm-r2-a1,3000,SAVE,measure,19,completed,3000,5442125,success,,none
create-confirm-r2-a1,3000,CREATE,warmup,0,completed,3000,4789622708,success,,none
create-confirm-r2-a1,3000,CREATE,warmup,1,completed,3001,4824606000,success,,none
create-confirm-r2-a1,3000,CREATE,measure,0,completed,3002,4740574209,success,,none
create-confirm-r2-a1,3000,CREATE,measure,1,completed,3003,4722870958,success,,none
create-confirm-r2-a1,3000,CREATE,measure,2,completed,3004,4844150167,success,,none
create-confirm-r2-a1,3000,CREATE,measure,3,completed,3005,4848035167,success,,none
create-confirm-r2-a1,3000,CREATE,measure,4,completed,3006,4706263166,success,,none
